Courtyard Thousand Oaks Ventura County,courtyard-thousand-oaks-ventura-county,CA,Thousand Oaks
The Pierre A Taj Hotel,the-pierre-a-taj-hotel,NY,New York
Fairfield Inn And Suites Burlington,fairfield-inn-and-suites-burlington,CO,Burlington
Best Western Clearlake Plaza,best-western-clearlake-plaza,IL,Springfield
Residence Inn Houston Tomball,residence-inn-houston-tomball,TX,Tomball
Fairfield Inn And Suites Houston Intercontinental Airport,fairfield-inn-and-suites-houston-intercontinental-airport,TX,Houston
Residence Inn Houston west University,residence-inn-houston-west-university,TX,Houston
La Quinta Inn Ste Lawton,la-quinta-inn-ste-lawton,OK,Lawton
Residence Inn Columbia Northeastfort Jackson Area,residence-inn-columbia-northeastfort-jackson-area,SC,Columbia
Courtyard Dayton North,courtyard-dayton-north,OH,Dayton
La Quinta Inn Ste Alice,la-quinta-inn-ste-alice,TX,Alice
Super 8 Freeport,super-8-freeport,IL,Freeport
Red Lion Rosslyn Iwo Jima,red-lion-rosslyn-iwo-jima,VA,Arlington
The Ritz carlton Chicago,the-ritz-carlton-chicago,IL,Chicago
Holiday Inn Lansdale Hatfield,holiday-inn-lansdale-hatfield,PA,Kulpsville
Royal Sonesta New Orleans,royal-sonesta-new-orleans,LA,New Orleans
Hilton Garden Inn Pensacola Airport medical Center,hilton-garden-inn-pensacola-airport-medical-center,FL,Pensacola
Ramada Plaza Marco Polo Resort,ramada-plaza-marco-polo-resort,FL,Sunny Isles Beach
Red Roof Plus+ Baltimore North Timonium,red-roof-plus-baltimore-north-timonium,MD,Lutherville Timonium
Econo Lodge Bradford,econo-lodge-bradford,PA,Bradford
Quality Inn Corsicana,quality-inn-corsicana,TX,Corsicana
Days Inn Butler,days-inn-butler,MO,Butler
Holiday Inn Express Hotel & Suites Beatrice,holiday-inn-express-hotel-suites-beatrice,NE,Beatrice
Hyatt Place Auburn Hills,hyatt-place-auburn-hills,MI,Auburn Hills
Surestay Plus Hotel Asheboro,surestay-plus-hotel-asheboro,NC,Asheboro
Homewood Suites By Hilton Clovis Ca,homewood-suites-by-hilton-clovis-ca,CA,Clovis
Hampton Inn New Albany,hampton-inn-new-albany,MS,New Albany
Best Western Plus Peak Vista Inn And Suites,best-western-plus-peak-vista-inn-and-suites,CO,Colorado Springs
Motel 6 Redmond,motel-6-redmond,OR,Redmond
Quality Inn And Suites Miamisburg Dayton South,quality-inn-and-suites-miamisburg-dayton-south,OH,Miamisburg
Taj Campton Place,taj-campton-place,CA,San Francisco
Microtel Victor Rochester,microtel-victor-rochester,NY,Victor
Doubletree By Hilton Pittsburgh Cranberry,doubletree-by-hilton-pittsburgh-cranberry,PA,Mars
Super 8 Pekin Peoria Area,super-8-pekin-peoria-area,IL,Pekin
Days Inn Barnwell,days-inn-barnwell,SC,Barnwell
Americinn Wbstr Cty,americinn-wbstr-cty,IA,Webster City
Evangeline Downs Hotel Ascend Hotel Collection,evangeline-downs-hotel-ascend-hotel-collection,LA,Opelousas
Travelodge Bangor,travelodge-bangor,ME,Bangor
Hampton Inn And Suites Tulsa south,hampton-inn-and-suites-tulsa-south,OK,Tulsa
Comfort Inn Syosset long Island,comfort-inn-syosset-long-island,NY,Syosset
Homewood Suites By Hilton Allentown West,homewood-suites-by-hilton-allentown-west,PA,Allentown
La Quinta Inn Ste Smyrna,la-quinta-inn-ste-smyrna,TN,Smyrna
Springhill Suites Ewing Princeton South,springhill-suites-ewing-princeton-south,NJ,Ewing
La Quinta Inn Ste La Verkin,la-quinta-inn-ste-la-verkin,UT,La Verkin
Days Inn Pensacola W,days-inn-pensacola-w,FL,Pensacola
Quality Inn Belgrade Bozeman Yellowstone Airport,quality-inn-belgrade-bozeman-yellowstone-airport,MT,Belgrade
Hampton Inn Paris,hampton-inn-paris,TX,Paris
Residence Inn Detroit Pontiacauburn Hills,residence-inn-detroit-pontiacauburn-hills,MI,Pontiac
Hampton Inn Yorkville,hampton-inn-yorkville,IL,Yorkville
Hampton Inn And Suites Buffalo Wy,hampton-inn-and-suites-buffalo-wy,WY,Buffalo
Days Inn Norman,days-inn-norman,OK,Norman
Hawthorn Suites Green Bay,hawthorn-suites-green-bay,WI,Green Bay
Homewood Suites By Hilton Oxnard,homewood-suites-by-hilton-oxnard,CA,Oxnard
Americinn By Wyndham Duluth,americinn-by-wyndham-duluth,MN,Duluth
Quality Inn,quality-inn,MI,Traverse City
The Pacific Inn,the-pacific-inn,CA,Seal Beach
Home2 Suites By Hilton Fort Worth Southwest Cityview,home2-suites-by-hilton-fort-worth-southwest-cityview,TX,Fort Worth
Towneplace Suites Tulsa Northowasso,towneplace-suites-tulsa-northowasso,OK,Owasso
La Quinta Inn Ste Wolfchase,la-quinta-inn-ste-wolfchase,TN,Memphis
Hampton Inn Bermuda Run,hampton-inn-bermuda-run,NC,Advance
Hyatt House Chicago West Loop,hyatt-house-chicago-west-loop,IL,Chicago
La Quinta Inn Ste Stamford Nyc,la-quinta-inn-ste-stamford-nyc,CT,Stamford
Sheraton Station Square Hotel,sheraton-station-square-hotel,PA,Pittsburgh
Kimpton Overland Hotel,kimpton-overland-hotel,GA,Atlanta
Holiday Inn Express Cape Coral,holiday-inn-express-cape-coral,FL,Cape Coral
Hampton Inn And Suites Cincinnati uptown university Area,hampton-inn-and-suites-cincinnati-uptown-university-area,OH,Cincinnati
The Ritz carlton Lake Tahoe,the-ritz-carlton-lake-tahoe,CA,Truckee
Springhill Suites Wenatchee,springhill-suites-wenatchee,WA,Wenatchee
Extended Stay America Select Suites Phoenix West,extended-stay-america-select-suites-phoenix-west,AZ,Phoenix
The Longleaf Hotel,the-longleaf-hotel,NC,Raleigh
Doubletree By Hilton Montgomery Downtown,doubletree-by-hilton-montgomery-downtown,AL,Montgomery
Red Roof Inn Dayton Huber Heights,red-roof-inn-dayton-huber-heights,OH,Dayton
La Quinta Inn Ste Wichita Arpt,la-quinta-inn-ste-wichita-arpt,KS,Wichita
Courtyard Bloomington,courtyard-bloomington,IN,Bloomington
Hampton Inn Dandridge,hampton-inn-dandridge,TN,Dandridge
Hampton Inn & Suites Spokane Valley,hampton-inn-suites-spokane-valley,PA,Hershey
Motel 6 Beaumont,motel-6-beaumont,TX,Beaumont
Beacon Hotel Corporate Quarter,beacon-hotel-corporate-quarter,DC,Washington
Hilton Gi Ponte Vedra Sawgrass,hilton-gi-ponte-vedra-sawgrass,FL,Ponte Vedra Beach
Best Western Desert Villa Inn,best-western-desert-villa-inn,CA,Barstow
Best Western Town And Country Lodge,best-western-town-and-country-lodge,CA,Tulare
Studio 6 North Las Vegas,studio-6-north-las-vegas,NV,Las Vegas
Courtyard Boston Woburnboston North,courtyard-boston-woburnboston-north,MA,Woburn
Residence Inn Atlanta Downtown,residence-inn-atlanta-downtown,GA,Atlanta
Motel 6 Dyersburg Tn,motel-6-dyersburg-tn,TN,Dyersburg
Hampton Inn Sulphur Springs,hampton-inn-sulphur-springs,TX,Sulphur Springs
Super 8 Franklin Hwy 31 Ky,super-8-franklin-hwy-31-ky,KY,Franklin
Baymont Inn And Suites Helen,baymont-inn-and-suites-helen,MT,Helena
Residence Inn Shelton Fairfield County,residence-inn-shelton-fairfield-county,CT,Shelton
Country Inn And Suites By Radisson Greeley Co,country-inn-and-suites-by-radisson-greeley-co,CO,Greeley
Kimpton Everly Hotel,kimpton-everly-hotel,CA,Los Angeles
Hilton Kansas City Airport,hilton-kansas-city-airport,MO,Kansas City
Hampton Inn Terre Haute,hampton-inn-terre-haute,IN,Terre Haute
Extended Stay America Suites Minneapolis Eden Prairie Valley View Rd,extended-stay-america-suites-minneapolis-eden-prairie-valley-view-rd,MN,Eden Prairie
Baymont Is Kingsland,baymont-is-kingsland,GA,Kingsland
Hampton Inn Long Island Brookhaven,hampton-inn-long-island-brookhaven,NY,Farmingville
Red Roof Inn & Suites Little Rock,red-roof-inn-suites-little-rock,AR,Little Rock
Fairfield Inn Salt Lake City Layton,fairfield-inn-salt-lake-city-layton,UT,Layton
Econo Lodge North,econo-lodge-north,TN,Nashville
Tides Folly Beach,tides-folly-beach,SC,Folly Beach
The Read House Hotel,the-read-house-hotel,TN,Chattanooga
Towneplace Suites Fort Lauderdale Weston,towneplace-suites-fort-lauderdale-weston,FL,Weston
Sheraton Denver Downtown Hotel,sheraton-denver-downtown-hotel,CO,Denver
Hampton Inn Toledo south maumee,hampton-inn-toledo-south-maumee,OH,Maumee
Days Inn Kentland,days-inn-kentland,IN,Kentland
Westgate Historic Williamsburg,westgate-historic-williamsburg,VA,Williamsburg
Quality Inn And Suites Garden Of The Gods,quality-inn-and-suites-garden-of-the-gods,CO,Colorado Springs
Home2 Suites By Hilton Goldsboro,home2-suites-by-hilton-goldsboro,NC,Goldsboro
Red Roof Inn Erie I 90,red-roof-inn-erie-i-90,PA,Erie
Homewood Miami Airport Blue Lagoon,homewood-miami-airport-blue-lagoon,FL,Miami
Extended Stay America Suites Melbourne Airport,extended-stay-america-suites-melbourne-airport,FL,Melbourne
Towneplace Suites Albany,towneplace-suites-albany,NY,Albany
Holiday Inn Convention Center Overland Park,holiday-inn-convention-center-overland-park,KS,Leawood
Hampton Inn Farmington Mo,hampton-inn-farmington-mo,MO,Farmington
Motel 6 San Diego La Mesa,motel-6-san-diego-la-mesa,CA,San Diego
La Quinta Inn Ste Ennis,la-quinta-inn-ste-ennis,TX,Ennis
Hampton Inn Phoenix Anthem,hampton-inn-phoenix-anthem,AZ,Anthem
La Quinta Inn Ste Fowler,la-quinta-inn-ste-fowler,CA,Fowler
Holiday Inn Richland On The River,holiday-inn-richland-on-the-river,WA,Richland
Quality Inn Oakwood,quality-inn-oakwood,WA,Spokane
Graduate Minneapolis,graduate-minneapolis,MN,Minneapolis
Motel 6 Waco Tx,motel-6-waco-tx,TX,Waco
Holiday Inn Exp Campus Area,holiday-inn-exp-campus-area,MI,Flint
Homewood Suites By Hilton Chicago lincolnshire Il,homewood-suites-by-hilton-chicago-lincolnshire-il,IL,Lincolnshire
Doubletree By Hilton Seattle Airport,doubletree-by-hilton-seattle-airport,WA,Seattle
Days Inn Fultondale,days-inn-fultondale,AL,Fultondale
Hotel Triton,hotel-triton,CA,San Francisco
Red Lion Hotel Pasco Airport And Conference Ctr,red-lion-hotel-pasco-airport-and-conference-ctr,WA,Pasco
Embassy Ste Frisco Convention,embassy-ste-frisco-convention,TX,Frisco
Doubletree By Hilton San Jose,doubletree-by-hilton-san-jose,CA,San Jose
Red Lion Hotel Redding,red-lion-hotel-redding,CA,Redding
Omni Providence Hotel,omni-providence-hotel,RI,Providence
Dbltree By Hltn Ontario Airpor,dbltree-by-hltn-ontario-airpor,CA,Ontario
East Bay Inn,east-bay-inn,GA,Savannah
Maverick Casino Hotel Elko,maverick-casino-hotel-elko,NV,Elko
The Riverside Hotel Boise,the-riverside-hotel-boise,ID,Boise
New Victorian Suites Lincoln,new-victorian-suites-lincoln,NE,Lincoln
Doubletree By Hilton Hotel Missoula Edgewater,doubletree-by-hilton-hotel-missoula-edgewater,MT,Missoula
Home2 Suites By Hilton Augusta Ga,home2-suites-by-hilton-augusta-ga,GA,Augusta
Hampton Inn And Suites Exeter,hampton-inn-and-suites-exeter,NH,Exeter
Red Roof Inn & Suites Oxford,red-roof-inn-suites-oxford,AL,Oxford
Holiday Inn Exp S Burlington,holiday-inn-exp-s-burlington,VT,South Burlington
The Red Lion Inn,the-red-lion-inn,MA,Stockbridge
Comfort Inn Research Triangle Park,comfort-inn-research-triangle-park,NC,Durham
Residence Inn Houston By The Galleria,residence-inn-houston-by-the-galleria,TX,Houston
Alexander Inn,alexander-inn,PA,Philadelphia
Super 8 Brooklyn Center mpls,super-8-brooklyn-center-mpls,MN,Brooklyn Center
Best Western Corbin Inn,best-western-corbin-inn,KY,Corbin
Baltimore Harbor Hotel,baltimore-harbor-hotel,MD,Baltimore
The Nautical Beachfront,the-nautical-beachfront,AZ,Lake Havasu City
Stamford Marriott Hotel And Spa,stamford-marriott-hotel-and-spa,CT,Stamford
Best Western Plus Inn Of Williams,best-western-plus-inn-of-williams,AZ,Williams
Econo Lodge Van Horn,econo-lodge-van-horn,TX,Van Horn
Hilton Garden Inn Eugene Springfield,hilton-garden-inn-eugene-springfield,OR,Springfield
Extended Stay America Select Suites Gainesville,extended-stay-america-select-suites-gainesville,FL,Gainesville
Homewood Suites By Hilton Beaumont Tx,homewood-suites-by-hilton-beaumont-tx,TX,Beaumont
Days Inn Marianna,days-inn-marianna,FL,Marianna
Hyatt Place Houston sugar Land,hyatt-place-houston-sugar-land,TX,Sugar Land
Extended Stay America Suites Santa Rosa North,extended-stay-america-suites-santa-rosa-north,CA,Santa Rosa
La Quinta Inn Ste Chattanooga,la-quinta-inn-ste-chattanooga,TN,Chattanooga
Rodeway Inn Red Oak,rodeway-inn-red-oak,IA,Red Oak
Country Inn And Suites By Radisson Buffalo South I 90 Ny,country-inn-and-suites-by-radisson-buffalo-south-i-90-ny,NY,West Seneca
Extended Stay America Suites Orange County Brea,extended-stay-america-suites-orange-county-brea,CA,Brea
Miami International Airport Hotel,miami-international-airport-hotel,FL,Miami
La Quinta Inn Westminster,la-quinta-inn-westminster,CO,Westminster
Motel 6 Destin Fl,motel-6-destin-fl,FL,Destin
Quality Inn Plant City Lakeland,quality-inn-plant-city-lakeland,FL,Plant City
La Quinta Inn Ste Wichita Ne,la-quinta-inn-ste-wichita-ne,KS,Wichita
Tru By Hilton Mobile,tru-by-hilton-mobile,AL,Mobile
Extended Stay America Suites Dallas Greenville Avenue,extended-stay-america-suites-dallas-greenville-avenue,TX,Dallas
Towneplace Suites Minneapolis Downtownnorth Loop,towneplace-suites-minneapolis-downtownnorth-loop,MN,Minneapolis
Sleep Inn Gaffney At I 85,sleep-inn-gaffney-at-i-85,SC,Gaffney
Hampton Inn Buffalo Airport Galleria Mall,hampton-inn-buffalo-airport-galleria-mall,NY,Cheektowaga
Motel 6 Canton Tx,motel-6-canton-tx,TX,Canton
Hampton Inn Suites Decatur Tx,hampton-inn-suites-decatur-tx,TX,Decatur
La Quinta houston Spring S,la-quinta-houston-spring-s,TX,The Woodlands
Hilton Garden Inn Greensboro,hilton-garden-inn-greensboro,NC,Greensboro
Motel 6 Canon City Co,motel-6-canon-city-co,CO,Canon City
Days Inn Ann Arbor,days-inn-ann-arbor,MI,Ann Arbor
Omni Royal Orleans,omni-royal-orleans,LA,New Orleans
Mercer Hotel,mercer-hotel,ON,Toronto
Element Austin Round Rock,element-austin-round-rock,TX,Round Rock
Red Roof Inn Chattanooga Airport,red-roof-inn-chattanooga-airport,TN,Chattanooga
Best Western Plus Sonora Oaks Hotel And Conference Center,best-western-plus-sonora-oaks-hotel-and-conference-center,CA,Sonora
Towneplace Suites Buffalo Airport,towneplace-suites-buffalo-airport,NY,Cheektowaga
La Siesta Resort And Villas,la-siesta-resort-and-villas,FL,Islamorada
Days I And S Flagstaff East,days-i-and-s-flagstaff-east,AZ,Flagstaff
Motel 6 Albany Airport Ny,motel-6-albany-airport-ny,NY,Albany
Comfort Suites Gainesville,comfort-suites-gainesville,TX,Gainesville
Hanover Inn Dartmouth,hanover-inn-dartmouth,NH,Hanover
Six South St Hotel,six-south-st-hotel,NH,Hanover
Danville Days Hotel Conf Ctr,danville-days-hotel-conf-ctr,IL,Danville
Home2 Suites By Hilton Rahway Nj,home2-suites-by-hilton-rahway-nj,NJ,Rahway
Doubletree By Hilton Denver Aurora,doubletree-by-hilton-denver-aurora,CO,Aurora
Towneplace Suites Providence North Kingstown,towneplace-suites-providence-north-kingstown,RI,North Kingstown
Red Roof Inn Arlington Entertainment District,red-roof-inn-arlington-entertainment-district,TX,Arlington
Radisson Hotel Bismarck,radisson-hotel-bismarck,ND,Bismarck
Super 8 Shawnee,super-8-shawnee,OK,Shawnee
Americinn Northfield,americinn-northfield,MN,Northfield
Homewood Suites Charlotte ayrsley,homewood-suites-charlotte-ayrsley,NC,Charlotte
Residence Inn Baltimore Owings Mills,residence-inn-baltimore-owings-mills,MD,Owings Mills
Comfort Suites Salem roanoke I 81,comfort-suites-salem-roanoke-i-81,VA,Salem
Quality Inn Conyers I 20,quality-inn-conyers-i-20,GA,Conyers
Extended Stay America Suites Dallas Vantage Point Dr.,extended-stay-america-suites-dallas-vantage-point-dr-,TX,Dallas
Extended Stay America Suites Boston Woburn,extended-stay-america-suites-boston-woburn,MA,Woburn
Hampton Inn & Suites Denison Tx,hampton-inn-suites-denison-tx,TX,Denison
Hilton Garden Inn Bloomington,hilton-garden-inn-bloomington,MN,Bloomington
Towneplace Suites Fort Worth University Areamedical Center,towneplace-suites-fort-worth-university-areamedical-center,TX,Fort Worth
Super 8 Jackson Mn,super-8-jackson-mn,MN,Jackson
Loews Atlanta Hotel,loews-atlanta-hotel,GA,Atlanta
Hampton Inn Urbana,hampton-inn-urbana,IL,Urbana
Ramada Tucson,ramada-tucson,AZ,Tucson
La Quinta Inn W Medical Center,la-quinta-inn-w-medical-center,TX,Amarillo
Baymont Inn Suites London,baymont-inn-suites-london,KY,London
Sutter Inn,sutter-inn,CA,Sutter Creek
Hampton Inn And Suites Chattanooga Downtown,hampton-inn-and-suites-chattanooga-downtown,TN,Chattanooga
Homewood Minneapolis Mall Of America,homewood-minneapolis-mall-of-america,MN,Bloomington
Hyatt Place Dulles South Chantilly,hyatt-place-dulles-south-chantilly,VA,Chantilly
Coronado Island Marriott Resort And Spa,coronado-island-marriott-resort-and-spa,CA,Coronado
La Quinta Inn Ste West Macon,la-quinta-inn-ste-west-macon,GA,Macon
Red Roof Inn Lenoir,red-roof-inn-lenoir,NC,Lenoir
Microtel Albuquerque West,microtel-albuquerque-west,NM,Albuquerque
Super 8 Jasper Tx,super-8-jasper-tx,TX,Jasper
Comfort Inn And Suites Las Cruces Mesilla,comfort-inn-and-suites-las-cruces-mesilla,NM,Las Cruces
Hampton Inn And Suites Newark Harrison Riverwalk,hampton-inn-and-suites-newark-harrison-riverwalk,NJ,Harrison
Super 8 Crestview Fl,super-8-crestview-fl,FL,Crestview
Home2 Suites By Hilton Mt Pleasant Charleston,home2-suites-by-hilton-mt-pleasant-charleston,SC,Mount Pleasant
Best Western Heritage Inn,best-western-heritage-inn,CA,Bakersfield
Holiday Inn Boise Airport,holiday-inn-boise-airport,ID,Boise
Surestay Plus Hotel By Best Western San Antonio Fort Sam Houston,surestay-plus-hotel-by-best-western-san-antonio-fort-sam-houston,TX,San Antonio
Ac Hotel Chicago Downtown,ac-hotel-chicago-downtown,IL,Chicago
Ramkota Hotel Watertown,ramkota-hotel-watertown,SD,Watertown
Red Roof Inn Dumfries Quantico,red-roof-inn-dumfries-quantico,VA,Dumfries
Omni Austin Hotel Downtown,omni-austin-hotel-downtown,TX,Austin
Riverhouse Hotel,riverhouse-hotel,ME,Camden
The Ritz carlton Laguna Niguel,the-ritz-carlton-laguna-niguel,CA,Dana Point
Courtyard Key Largo,courtyard-key-largo,FL,Key Largo
Red Roof Inn Cincinnati Airport florence Erlanger,red-roof-inn-cincinnati-airport-florence-erlanger,KY,Erlanger
Quality Inn Manning I 95,quality-inn-manning-i-95,SC,Manning
Motel 6 Richmond,motel-6-richmond,IN,Richmond
Red Roof Inn Conroe North Willis,red-roof-inn-conroe-north-willis,TX,Willis
Econo Lodge Douglassville pottstown,econo-lodge-douglassville-pottstown,PA,Douglassville
Best Western Premier Nicollet Inn,best-western-premier-nicollet-inn,MN,Burnsville
Best Western Plus Two Rivers Hotel & Suites,best-western-plus-two-rivers-hotel-suites,AL,Demopolis
Whyhotel By Placemakr San Jose,whyhotel-by-placemakr-san-jose,CA,San Jose
Holiday Inn Express Amarillo South,holiday-inn-express-amarillo-south,TX,Amarillo
Conrad Indianapolis,conrad-indianapolis,IN,Indianapolis
Extended Stay America Suites Washington D.c. Herndon Dulles,extended-stay-america-suites-washington-d-c-herndon-dulles,VA,Herndon
La Quinta Inn Ste Southpoint,la-quinta-inn-ste-southpoint,NC,Durham
La Quinta Inn Ste Raleigh Dwtn,la-quinta-inn-ste-raleigh-dwtn,NC,Raleigh
Country Inn And Suites By Radisson Goodlettsville Tn,country-inn-and-suites-by-radisson-goodlettsville-tn,TN,Goodlettsville
Best Western Heritage Inn Chico,best-western-heritage-inn-chico,CA,Chico
Days Inn Altavista,days-inn-altavista,VA,Altavista
La Quinta Inn Berkeley,la-quinta-inn-berkeley,CA,Berkeley
Ramada Statesville,ramada-statesville,NC,Statesville
Quality Inn And Suites Big Rapids,quality-inn-and-suites-big-rapids,MI,Big Rapids
Red Roof Inn Neptune Jersey Shore,red-roof-inn-neptune-jersey-shore,NJ,Neptune City
Hampton Inn Suites San Antonio Lackland Afb Seaworld,hampton-inn-suites-san-antonio-lackland-afb-seaworld,TX,San Antonio
Best Western Landmark Inn,best-western-landmark-inn,UT,Park City
